3e6f9db4 bf11eb85 (0.234000, -0.570000) :12
3e75c290 bf11eb85 (0.240000, -0.570000) :17
3e7be76c bf11eb85 (0.246000, -0.570000) :9d
3e810624 bf11eb85 (0.252000, -0.570000) :8b
3e841894 bf11eb85 (0.258000, -0.570000) :6d
3e872b04 bf11eb85 (0.264000, -0.570000) :ff
3e8a3d70 bf11eb85 (0.270000, -0.570000) :ff
3e8d4fe0 bf11eb85 (0.276000, -0.570000) :ff
3e906250 bf11eb85 (0.282000, -0.570000) :ff
3e9374bc bf11eb85 (0.288000, -0.570000) :ff
3e96872c bf11eb85 (0.294000, -0.570000) :ff
3e999998 bf11eb85 (0.300000, -0.570000) :ff
3e9cac08 bf11eb85 (0.306000, -0.570000) :86
3e9fbe78 bf11eb85 (0.312000, -0.570000) :3c
3ea2d0e4 bf11eb85 (0.318000, -0.570000) :ff
3ea5e354 bf11eb85 (0.324000, -0.570000) :ff
3ea8f5c4 bf11eb85 (0.330000, -0.570000) :ff
3eac0830 bf11eb85 (0.336000, -0.570000) :ff
3eaf1aa0 bf11eb85 (0.342000, -0.570000) :2e
3eb22d10 bf11eb85 (0.348000, -0.570000) :27
3eb53f7c bf11eb85 (0.354000, -0.570000) :12
3eb851ec bf11eb85 (0.360000, -0.570000) :10
3ebb645c bf11eb85 (0.366000, -0.570000) :f
3ebe76c8 bf11eb85 (0.372000, -0.570000) :e
3ec18938 bf11eb85 (0.378000, -0.570000) :f
3ec49ba8 bf11eb85 (0.384000, -0.570000) :17
3ec7ae14 bf11eb85 (0.390000, -0.570000) :32
3ecac084 bf11eb85 (0.396000, -0.570000) :d
3ecdd2f0 bf11eb85 (0.402000, -0.570000) :b
3ed0e560 bf11eb85 (0.408000, -0.570000) :f
bf181062 bf10624e (-0.594000, -0.564000) :b
bf16872b bf10624e (-0.588000, -0.564000) :c
bf14fdf4 bf10624e (-0.582000, -0.564000) :10
bf1374bc bf10624e (-0.576000, -0.564000) :1b
bf11eb85 bf10624e (-0.570000, -0.564000) :71
bf10624e bf10624e (-0.564000, -0.564000) :1f
bf0ed916 bf10624e (-0.558000, -0.564000) :1f
bf0d4fdf bf10624e (-0.552000, -0.564000) :44
bf0bc6a8 bf10624e (-0.546000, -0.564000) :49
bf0a3d70 bf10624e (-0.540000, -0.564000) :ff
bf08b439 bf10624e (-0.534000, -0.564000) :ff
bf072b02 bf10624e (-0.528000, -0.564000) :ff
bf05a1cb bf10624e (-0.522000, -0.564000) :ff
bf041894 bf10624e (-0.516000, -0.564000) :ff
bf028f5c bf10624e (-0.510000, -0.564000) :ff
bf010625 bf10624e (-0.504000, -0.564000) :ff
befef9db bf10624e (-0.498000, -0.564000) :ff
befbe76c bf10624e (-0.492000, -0.564000) :ff
bef8d4fe bf10624e (-0.486000, -0.564000) :ff
bef5c28f bf10624e (-0.480000, -0.564000) :ff
bef2b021 bf10624e (-0.474000, -0.564000) :ff
beef9db2 bf10624e (-0.468000, -0.564000) :ff
beec8b44 bf10624e (-0.462000, -0.564000) :d3
bee978d5 bf10624e (-0.456000, -0.564000) :1c
bee66666 bf10624e (-0.450000, -0.564000) :1d
bee353f8 bf10624e (-0.444000, -0.564000) :ff
bee04189 bf10624e (-0.438000, -0.564000) :ff
bedd2f1b bf10624e (-0.432000, -0.564000) :ff
beda1cac bf10624e (-0.426000, -0.564000) :ff
bed70a3d bf10624e (-0.420000, -0.564000) :ff
bed3f7cf bf10624e (-0.414000, -0.564000) :ff
bed0e560 bf10624e (-0.408000, -0.564000) :ff
becdd2f2 bf10624e (-0.402000, -0.564000) :ff
becac083 bf10624e (-0.396000, -0.564000) :ff
bec7ae14 bf10624e (-0.390000, -0.564000) :ff
bec49ba6 bf10624e (-0.384000, -0.564000) :ff
bec18937 bf10624e (-0.378000, -0.564000) :ff
bebe76c9 bf10624e (-0.372000, -0.564000) :ff
bebb645a bf10624e (-0.366000, -0.564000) :ff
beb851eb bf10624e (-0.360000, -0.564000) :ff
beb53f7d bf10624e (-0.354000, -0.564000) :ff
beb22d0e bf10624e (-0.348000, -0.564000) :ff
beaf1aa0 bf10624e (-0.342000, -0.564000) :ff
beac0831 bf10624e (-0.336000, -0.564000) :ff
bea8f5c2 bf10624e (-0.330000, -0.564000) :ff
bea5e354 bf10624e (-0.324000, -0.564000) :ff
bea2d0e5 bf10624e (-0.318000, -0.564000) :ff
be9fbe77 bf10624e (-0.312000, -0.564000) :ff
be9cac08 bf10624e (-0.306000, -0.564000) :ff
be999999 bf10624e (-0.300000, -0.564000) :ff
be96872b bf10624e (-0.294000, -0.564000) :ff
be9374bc bf10624e (-0.288000, -0.564000) :ff
be90624e bf10624e (-0.282000, -0.564000) :ff
be8d4fdf bf10624e (-0.276000, -0.564000) :ff
be8a3d70 bf10624e (-0.270000, -0.564000) :ff
be872b02 bf10624e (-0.264000, -0.564000) :ff
be841893 bf10624e (-0.258000, -0.564000) :ff
be810625 bf10624e (-0.252000, -0.564000) :ff
be7be76c bf10624e (-0.246000, -0.564000) :ff
be75c290 bf10624e (-0.240000, -0.564000) :ff
be6f9db0 bf10624e (-0.234000, -0.564000) :ff
be6978d4 bf10624e (-0.228000, -0.564000) :ff
be6353f8 bf10624e (-0.222000, -0.564000) :ff
be5d2f1c bf10624e (-0.216000, -0.564000) :ff
be570a3c bf10624e (-0.210000, -0.564000) :ff
be50e560 bf10624e (-0.204000, -0.564000) :ff
be4ac084 bf10624e (-0.198000, -0.564000) :ff
be449ba4 bf10624e (-0.192000, -0.564000) :ff
be3e76c8 bf10624e (-0.186000, -0.564000) :ff
be3851ec bf10624e (-0.180000, -0.564000) :ff
be322d10 bf10624e (-0.174000, -0.564000) :ff
be2c0830 bf10624e (-0.168000, -0.564000) :ff
be25e354 bf10624e (-0.162000, -0.564000) :ff
be1fbe78 bf10624e (-0.156000, -0.564000) :ff
be199998 bf10624e (-0.150000, -0.564000) :ff
be1374bc bf10624e (-0.144000, -0.564000) :ff
be0d4fe0 bf10624e (-0.138000, -0.564000) :ff
be072b00 bf10624e (-0.132000, -0.564000) :ff
be010624 bf10624e (-0.126000, -0.564000) :ff
bdf5c290 bf10624e (-0.120000, -0.564000) :ff
bde978d8 bf10624e (-0.114000, -0.564000) :ff
bddd2f18 bf10624e (-0.108000, -0.564000) :ff
bdd0e560 bf10624e (-0.102000, -0.564000) :ff
bdc49ba8 bf10624e (-0.096000, -0.564000) :ff
bdb851e8 bf10624e (-0.090000, -0.564000) :ff
bdac0830 bf10624e (-0.084000, -0.564000) :ff
bd9fbe78 bf10624e (-0.078000, -0.564000) :ff
bd9374b8 bf10624e (-0.072000, -0.564000) :ff
bd872b00 bf10624e (-0.066000, -0.564000) :ff
bd75c290 bf10624e (-0.060000, -0.564000) :ff
bd5d2f20 bf10624e (-0.054000, -0.564000) :ff
bd449ba0 bf10624e (-0.048000, -0.564000) :ff
bd2c0830 bf10624e (-0.042000, -0.564000) :ff
bd1374c0 bf10624e (-0.036000, -0.564000) :ff
bcf5c280 bf10624e (-0.030000, -0.564000) :ff
bcc49ba0 bf10624e (-0.024000, -0.564000) :ff
bc9374c0 bf10624e (-0.018000, -0.564000) :ff
bc449b80 bf10624e (-0.012000, -0.564000) :ff
bbc49b80 bf10624e (-0.006000, -0.564000) :ff
00000000 bf10624e (0.000000, -0.564000) :ff
3bc49b80 bf10624e (0.006000, -0.564000) :ff
3c449bc0 bf10624e (0.012000, -0.564000) :ff
3c9374c0 bf10624e (0.018000, -0.564000) :ff
3cc49ba0 bf10624e (0.024000, -0.564000) :ff
3cf5c2a0 bf10624e (0.030000, -0.564000) :ff
3d1374c0 bf10624e (0.036000, -0.564000) :ff
3d2c0830 bf10624e (0.042000, -0.564000) :ff
3d449ba0 bf10624e (0.048000, -0.564000) :ff
3d5d2f20 bf10624e (0.054000, -0.564000) :ff
3d75c290 bf10624e (0.060000, -0.564000) :ff
3d872b00 bf10624e (0.066000, -0.564000) :ff
3d9374c0 bf10624e (0.072000, -0.564000) :ff
3d9fbe78 bf10624e (0.078000, -0.564000) :ff
3dac0830 bf10624e (0.084000, -0.564000) :ff
3db851f0 bf10624e (0.090000, -0.564000) :ff
3dc49ba8 bf10624e (0.096000, -0.564000) :ff
3dd0e560 bf10624e (0.102000, -0.564000) :ff
3ddd2f18 bf10624e (0.108000, -0.564000) :ff
3de978d8 bf10624e (0.114000, -0.564000) :ff
3df5c290 bf10624e (0.120000, -0.564000) :ff
3e010624 bf10624e (0.126000, -0.564000) :ff
3e072b04 bf10624e (0.132000, -0.564000) :ff
3e0d4fe0 bf10624e (0.138000, -0.564000) :ff
3e1374bc bf10624e (0.144000, -0.564000) :ff
3e19999c bf10624e (0.150000, -0.564000) :ff
3e1fbe78 bf10624e (0.156000, -0.564000) :ff
3e25e354 bf10624e (0.162000, -0.564000) :ff
3e2c0830 bf10624e (0.168000, -0.564000) :ff
3e322d10 bf10624e (0.174000, -0.564000) :8c
3e3851ec bf10624e (0.180000, -0.564000) :27
3e3e76c8 bf10624e (0.186000, -0.564000) :1c
3e449ba8 bf10624e (0.192000, -0.564000) :37
3e4ac084 bf10624e (0.198000, -0.564000) :3d
3e50e560 bf10624e (0.204000, -0.564000) :26
3e570a40 bf10624e (0.210000, -0.564000) :11
3e5d2f1c bf10624e (0.216000, -0.564000) :10
3e6353f8 bf10624e (0.222000, -0.564000) :10
3e6978d4 bf10624e (0.228000, -0.564000) :12
3e6f9db4 bf10624e (0.234000, -0.564000) :29
3e75c290 bf10624e (0.240000, -0.564000) :40
3e7be76c bf10624e (0.246000, -0.564000) :2b
3e810624 bf10624e (0.252000, -0.564000) :ff
3e841894 bf10624e (0.258000, -0.564000) :ff
3e872b04 bf10624e (0.264000, -0.564000) :ff
3e8a3d70 bf10624e (0.270000, -0.564000) :ff
3e8d4fe0 bf10624e (0.276000, -0.564000) :ff
3e906250 bf10624e (0.282000, -0.564000) :ff
3e9374bc bf10624e (0.288000, -0.564000) :ff
3e96872c bf10624e (0.294000, -0.564000) :ff
3e999998 bf10624e (0.300000, -0.564000) :ff
3e9cac08 bf10624e (0.306000, -0.564000) :ff
3e9fbe78 bf10624e (0.312000, -0.564000) :4a
3ea2d0e4 bf10624e (0.318000, -0.564000) :ff
3ea5e354 bf10624e (0.324000, -0.564000) :ff
3ea8f5c4 bf10624e (0.330000, -0.564000) :ff
3eac0830 bf10624e (0.336000, -0.564000) :ff
3eaf1aa0 bf10624e (0.342000, -0.564000) :1e
3eb22d10 bf10624e (0.348000, -0.564000) :16
3eb53f7c bf10624e (0.354000, -0.564000) :13
3eb851ec bf10624e (0.360000, -0.564000) :10
3ebb645c bf10624e (0.366000, -0.564000) :e
3ebe76c8 bf10624e (0.372000, -0.564000) :d
3ec18938 bf10624e (0.378000, -0.564000) :d
3ec49ba8 bf10624e (0.384000, -0.564000) :10
3ec7ae14 bf10624e (0.390000, -0.564000) :1a
3ecac084 bf10624e (0.396000, -0.564000) :11
3ecdd2f0 bf10624e (0.402000, -0.564000) :f
3ed0e560 bf10624e (0.408000, -0.564000) :b
bf181062 bf0ed917 (-0.594000, -0.558000) :b
bf16872b bf0ed917 (-0.588000, -0.558000) :10
bf14fdf4 bf0ed917 (-0.582000, -0.558000) :15
bf1374bc bf0ed917 (-0.576000, -0.558000) :1a
bf11eb85 bf0ed917 (-0.570000, -0.558000) :24
bf10624e bf0ed917 (-0.564000, -0.558000) :31
bf0ed916 bf0ed917 (-0.558000, -0.558000) :40
bf0d4fdf bf0ed917 (-0.552000, -0.558000) :aa
bf0bc6a8 bf0ed917 (-0.546000, -0.558000) :ff
bf0a3d70 bf0ed917 (-0.540000, -0.558000) :ff
bf08b439 bf0ed917 (-0.534000, -0.558000) :ff
bf072b02 bf0ed917 (-0.528000, -0.558000) :ff
bf05a1cb bf0ed917 (-0.522000, -0.558000) :ff
bf041894 bf0ed917 (-0.516000, -0.558000) :ff
bf028f5c bf0ed917 (-0.510000, -0.558000) :ff
bf010625 bf0ed917 (-0.504000, -0.558000) :ff
befef9db bf0ed917 (-0.498000, -0.558000) :ff
befbe76c bf0ed917 (-0.492000, -0.558000) :ff
bef8d4fe bf0ed917 (-0.486000, -0.558000) :ff
bef5c28f bf0ed917 (-0.480000, -0.558000) :ff
bef2b021 bf0ed917 (-0.474000, -0.558000) :ff
beef9db2 bf0ed917 (-0.468000, -0.558000) :ff
beec8b44 bf0ed917 (-0.462000, -0.558000) :79
bee978d5 bf0ed917 (-0.456000, -0.558000) :21
bee66666 bf0ed917 (-0.450000, -0.558000) :66
bee353f8 bf0ed917 (-0.444000, -0.558000) :ff
bee04189 bf0ed917 (-0.438000, -0.558000) :ff
bedd2f1b bf0ed917 (-0.432000, -0.558000) :ff
beda1cac bf0ed917 (-0.426000, -0.558000) :ff
bed70a3d bf0ed917 (-0.420000, -0.558000) :ff
bed3f7cf bf0ed917 (-0.414000, -0.558000) :ff
bed0e560 bf0ed917 (-0.408000, -0.558000) :ff
becdd2f2 bf0ed917 (-0.402000, -0.558000) :ff
becac083 bf0ed917 (-0.396000, -0.558000) :ff
bec7ae14 bf0ed917 (-0.390000, -0.558000) :ff
bec49ba6 bf0ed917 (-0.384000, -0.558000) :ff
bec18937 bf0ed917 (-0.378000, -0.558000) :ff
bebe76c9 bf0ed917 (-0.372000, -0.558000) :ff
bebb645a bf0ed917 (-0.366000, -0.558000) :ff
beb851eb bf0ed917 (-0.360000, -0.558000) :ff
beb53f7d bf0ed917 (-0.354000, -0.558000) :ff
beb22d0e bf0ed917 (-0.348000, -0.558000) :ff
beaf1aa0 bf0ed917 (-0.342000, -0.558000) :ff
beac0831 bf0ed917 (-0.336000, -0.558000) :ff
bea8f5c2 bf0ed917 (-0.330000, -0.558000) :ff
bea5e354 bf0ed917 (-0.324000, -0.558000) :ff
bea2d0e5 bf0ed917 (-0.318000, -0.558000) :ff
be9fbe77 bf0ed917 (-0.312000, -0.558000) :ff
be9cac08 bf0ed917 (-0.306000, -0.558000) :ff
be999999 bf0ed917 (-0.300000, -0.558000) :ff
be96872b bf0ed917 (-0.294000, -0.558000) :ff
be9374bc bf0ed917 (-0.288000, -0.558000) :ff
be90624e bf0ed917 (-0.282000, -0.558000) :ff
be8d4fdf bf0ed917 (-0.276000, -0.558000) :ff
be8a3d70 bf0ed917 (-0.270000, -0.558000) :ff
be872b02 bf0ed917 (-0.264000, -0.558000) :ff
be841893 bf0ed917 (-0.258000, -0.558000) :ff
be810625 bf0ed917 (-0.252000, -0.558000) :ff
be7be76c bf0ed917 (-0.246000, -0.558000) :ff
be75c290 bf0ed917 (-0.240000, -0.558000) :ff
be6f9db0 bf0ed917 (-0.234000, -0.558000) :ff
be6978d4 bf0ed917 (-0.228000, -0.558000) :ff
be6353f8 bf0ed917 (-0.222000, -0.558000) :ff
be5d2f1c bf0ed917 (-0.216000, -0.558000) :ff
be570a3c bf0ed917 (-0.210000, -0.558000) :ff
be50e560 bf0ed917 (-0.204000, -0.558000) :ff
be4ac084 bf0ed917 (-0.198000, -0.558000) :ff
be449ba4 bf0ed917 (-0.192000, -0.558000) :ff
be3e76c8 bf0ed917 (-0.186000, -0.558000) :ff
be3851ec bf0ed917 (-0.180000, -0.558000) :ff
be322d10 bf0ed917 (-0.174000, -0.558000) :ff
be2c0830 bf0ed917 (-0.168000, -0.558000) :ff
be25e354 bf0ed917 (-0.162000, -0.558000) :ff
be1fbe78 bf0ed917 (-0.156000, -0.558000) :ff
be199998 bf0ed917 (-0.150000, -0.558000) :ff
be1374bc bf0ed917 (-0.144000, -0.558000) :ff
be0d4fe0 bf0ed917 (-0.138000, -0.558000) :ff
be072b00 bf0ed917 (-0.132000, -0.558000) :ff
be010624 bf0ed917 (-0.126000, -0.558000) :ff
bdf5c290 bf0ed917 (-0.120000, -0.558000) :ff
bde978d8 bf0ed917 (-0.114000, -0.558000) :ff
bddd2f18 bf0ed917 (-0.108000, -0.558000) :ff
bdd0e560 bf0ed917 (-0.102000, -0.558000) :ff
bdc49ba8 bf0ed917 (-0.096000, -0.558000) :ff
bdb851e8 bf0ed917 (-0.090000, -0.558000) :ff
bdac0830 bf0ed917 (-0.084000, -0.558000) :ff
bd9fbe78 bf0ed917 (-0.078000, -0.558000) :ff
bd9374b8 bf0ed917 (-0.072000, -0.558000) :ff
bd872b00 bf0ed917 (-0.066000, -0.558000) :ff
bd75c290 bf0ed917 (-0.060000, -0.558000) :ff
bd5d2f20 bf0ed917 (-0.054000, -0.558000) :ff
bd449ba0 bf0ed917 (-0.048000, -0.558000) :ff
bd2c0830 bf0ed917 (-0.042000, -0.558000) :ff
bd1374c0 bf0ed917 (-0.036000, -0.558000) :ff
bcf5c280 bf0ed917 (-0.030000, -0.558000) :ff
bcc49ba0 bf0ed917 (-0.024000, -0.558000) :ff
bc9374c0 bf0ed917 (-0.018000, -0.558000) :ff
bc449b80 bf0ed917 (-0.012000, -0.558000) :ff
bbc49b80 bf0ed917 (-0.006000, -0.558000) :ff
00000000 bf0ed917 (0.000000, -0.558000) :ff
3bc49b80 bf0ed917 (0.006000, -0.558000) :ff
3c449bc0 bf0ed917 (0.012000, -0.558000) :ff
3c9374c0 bf0ed917 (0.018000, -0.558000) :ff
3cc49ba0 bf0ed917 (0.024000, -0.558000) :ff
3cf5c2a0 bf0ed917 (0.030000, -0.558000) :ff
3d1374c0 bf0ed917 (0.036000, -0.558000) :ff
3d2c0830 bf0ed917 (0.042000, -0.558000) :ff
3d449ba0 bf0ed917 (0.048000, -0.558000) :ff
3d5d2f20 bf0ed917 (0.054000, -0.558000) :ff
3d75c290 bf0ed917 (0.060000, -0.558000) :ff
3d872b00 bf0ed917 (0.066000, -0.558000) :ff
3d9374c0 bf0ed917 (0.072000, -0.558000) :ff
3d9fbe78 bf0ed917 (0.078000, -0.558000) :ff
3dac0830 bf0ed917 (0.084000, -0.558000) :ff
3db851f0 bf0ed917 (0.090000, -0.558000) :ff
3dc49ba8 bf0ed917 (0.096000, -0.558000) :ff
3dd0e560 bf0ed917 (0.102000, -0.558000) :ff
3ddd2f18 bf0ed917 (0.108000, -0.558000) :ff
3de978d8 bf0ed917 (0.114000, -0.558000) :ff
3df5c290 bf0ed917 (0.120000, -0.558000) :ff
3e010624 bf0ed917 (0.126000, -0.558000) :ff
3e072b04 bf0ed917 (0.132000, -0.558000) :ff
3e0d4fe0 bf0ed917 (0.138000, -0.558000) :ff
3e1374bc bf0ed917 (0.144000, -0.558000) :ff
3e19999c bf0ed917 (0.150000, -0.558000) :ff
3e1fbe78 bf0ed917 (0.156000, -0.558000) :ff
3e25e354 bf0ed917 (0.162000, -0.558000) :ff
3e2c0830 bf0ed917 (0.168000, -0.558000) :ff
3e322d10 bf0ed917 (0.174000, -0.558000) :ff
3e3851ec bf0ed917 (0.180000, -0.558000) :ff
3e3e76c8 bf0ed917 (0.186000, -0.558000) :49
3e449ba8 bf0ed917 (0.192000, -0.558000) :89
3e4ac084 bf0ed917 (0.198000, -0.558000) :4f
3e50e560 bf0ed917 (0.204000, -0.558000) :3d
3e570a40 bf0ed917 (0.210000, -0.558000) :15
3e5d2f1c bf0ed917 (0.216000, -0.558000) :11
3e6353f8 bf0ed917 (0.222000, -0.558000) :12
3e6978d4 bf0ed917 (0.228000, -0.558000) :14
3e6f9db4 bf0ed917 (0.234000, -0.558000) :1c
3e75c290 bf0ed917 (0.240000, -0.558000) :40
3e7be76c bf0ed917 (0.246000, -0.558000) :ff
3e810624 bf0ed917 (0.252000, -0.558000) :ff
3e841894 bf0ed917 (0.258000, -0.558000) :ff
3e872b04 bf0ed917 (0.264000, -0.558000) :ff
3e8a3d70 bf0ed917 (0.270000, -0.558000) :ff
3e8d4fe0 bf0ed917 (0.276000, -0.558000) :ff
3e906250 bf0ed917 (0.282000, -0.558000) :ff
3e9374bc bf0ed917 (0.288000, -0.558000) :ff
3e96872c bf0ed917 (0.294000, -0.558000) :ff
3e999998 bf0ed917 (0.300000, -0.558000) :ff
3e9cac08 bf0ed917 (0.306000, -0.558000) :ff
3e9fbe78 bf0ed917 (0.312000, -0.558000) :ff
3ea2d0e4 bf0ed917 (0.318000, -0.558000) :ff
3ea5e354 bf0ed917 (0.324000, -0.558000) :ff
3ea8f5c4 bf0ed917 (0.330000, -0.558000) :ff
3eac0830 bf0ed917 (0.336000, -0.558000) :ff
3eaf1aa0 bf0ed917 (0.342000, -0.558000) :3f
3eb22d10 bf0ed917 (0.348000, -0.558000) :1c
3eb53f7c bf0ed917 (0.354000, -0.558000) :1d
3eb851ec bf0ed917 (0.360000, -0.558000) :17
3ebb645c bf0ed917 (0.366000, -0.558000) :d
3ebe76c8 bf0ed917 (0.372000, -0.558000) :c
3ec18938 bf0ed917 (0.378000, -0.558000) :c
3ec49ba8 bf0ed917 (0.384000, -0.558000) :c
3ec7ae14 bf0ed917 (0.390000, -0.558000) :e
3ecac084 bf0ed917 (0.396000, -0.558000) :12
3ecdd2f0 bf0ed917 (0.402000, -0.558000) :15
bf181062 bf0d4fdf (-0.594000, -0.552000) :b
bf16872b bf0d4fdf (-0.588000, -0.552000) :10
bf14fdf4 bf0d4fdf (-0.582000, -0.552000) :16
bf1374bc bf0d4fdf (-0.576000, -0.552000) :1a
bf11eb85 bf0d4fdf (-0.570000, -0.552000) :1c
bf10624e bf0d4fdf (-0.564000, -0.552000) :1a
bf0ed916 bf0d4fdf (-0.558000, -0.552000) :32
bf0d4fdf bf0d4fdf (-0.552000, -0.552000) :6a
bf0bc6a8 bf0d4fdf (-0.546000, -0.552000) :58
bf0a3d70 bf0d4fdf (-0.540000, -0.552000) :ff
bf08b439 bf0d4fdf (-0.534000, -0.552000) :ff
bf072b02 bf0d4fdf (-0.528000, -0.552000) :ff
bf05a1cb bf0d4fdf (-0.522000, -0.552000) :ff
bf041894 bf0d4fdf (-0.516000, -0.552000) :ff
bf028f5c bf0d4fdf (-0.510000, -0.552000) :ff
bf010625 bf0d4fdf (-0.504000, -0.552000) :ff
befef9db bf0d4fdf (-0.498000, -0.552000) :ff
befbe76c bf0d4fdf (-0.492000, -0.552000) :ff
bef8d4fe bf0d4fdf (-0.486000, -0.552000) :ff
bef5c28f bf0d4fdf (-0.480000, -0.552000) :ff
bef2b021 bf0d4fdf (-0.474000, -0.552000) :ff
beef9db2 bf0d4fdf (-0.468000, -0.552000) :ff
beec8b44 bf0d4fdf (-0.462000, -0.552000) :29
bee978d5 bf0d4fdf (-0.456000, -0.552000) :52
bee66666 bf0d4fdf (-0.450000, -0.552000) :ff
bee353f8 bf0d4fdf (-0.444000, -0.552000) :ff
bee04189 bf0d4fdf (-0.438000, -0.552000) :ff
bedd2f1b bf0d4fdf (-0.432000, -0.552000) :ff
beda1cac bf0d4fdf (-0.426000, -0.552000) :ff
bed70a3d bf0d4fdf (-0.420000, -0.552000) :ff
bed3f7cf bf0d4fdf (-0.414000, -0.552000) :ff
bed0e560 bf0d4fdf (-0.408000, -0.552000) :ff
becdd2f2 bf0d4fdf (-0.402000, -0.552000) :ff
becac083 bf0d4fdf (-0.396000, -0.552000) :ff
bec7ae14 bf0d4fdf (-0.390000, -0.552000) :ff
bec49ba6 bf0d4fdf (-0.384000, -0.552000) :ff
bec18937 bf0d4fdf (-0.378000, -0.552000) :ff
bebe76c9 bf0d4fdf (-0.372000, -0.552000) :ff
bebb645a bf0d4fdf (-0.366000, -0.552000) :ff
beb851eb bf0d4fdf (-0.360000, -0.552000) :ff
beb53f7d bf0d4fdf (-0.354000, -0.552000) :ff
beb22d0e bf0d4fdf (-0.348000, -0.552000) :ff
beaf1aa0 bf0d4fdf (-0.342000, -0.552000) :ff
beac0831 bf0d4fdf (-0.336000, -0.552000) :ff
bea8f5c2 bf0d4fdf (-0.330000, -0.552000) :ff
bea5e354 bf0d4fdf (-0.324000, -0.552000) :ff
bea2d0e5 bf0d4fdf (-0.318000, -0.552000) :ff
be9fbe77 bf0d4fdf (-0.312000, -0.552000) :ff
be9cac08 bf0d4fdf (-0.306000, -0.552000) :ff
be999999 bf0d4fdf (-0.300000, -0.552000) :ff
be96872b bf0d4fdf (-0.294000, -0.552000) :ff
be9374bc bf0d4fdf (-0.288000, -0.552000) :ff
be90624e bf0d4fdf (-0.282000, -0.552000) :ff
be8d4fdf bf0d4fdf (-0.276000, -0.552000) :ff
be8a3d70 bf0d4fdf (-0.270000, -0.552000) :ff
be872b02 bf0d4fdf (-0.264000, -0.552000) :ff
be841893 bf0d4fdf (-0.258000, -0.552000) :ff
be810625 bf0d4fdf (-0.252000, -0.552000) :ff
be7be76c bf0d4fdf (-0.246000, -0.552000) :ff
be75c290 bf0d4fdf (-0.240000, -0.552000) :ff
be6f9db0 bf0d4fdf (-0.234000, -0.552000) :ff
be6978d4 bf0d4fdf (-0.228000, -0.552000) :ff
be6353f8 bf0d4fdf (-0.222000, -0.552000) :ff
be5d2f1c bf0d4fdf (-0.216000, -0.552000) :ff
be570a3c bf0d4fdf (-0.210000, -0.552000) :ff
be50e560 bf0d4fdf (-0.204000, -0.552000) :ff
be4ac084 bf0d4fdf (-0.198000, -0.552000) :ff
be449ba4 bf0d4fdf (-0.192000, -0.552000) :ff
be3e76c8 bf0d4fdf (-0.186000, -0.552000) :ff
be3851ec bf0d4fdf (-0.180000, -0.552000) :ff
be322d10 bf0d4fdf (-0.174000, -0.552000) :ff
be2c0830 bf0d4fdf (-0.168000, -0.552000) :ff
be25e354 bf0d4fdf (-0.162000, -0.552000) :ff
be1fbe78 bf0d4fdf (-0.156000, -0.552000) :ff
be199998 bf0d4fdf (-0.150000, -0.552000) :ff
be1374bc bf0d4fdf (-0.144000, -0.552000) :ff
be0d4fe0 bf0d4fdf (-0.138000, -0.552000) :ff
be072b00 bf0d4fdf (-0.132000, -0.552000) :ff
be010624 bf0d4fdf (-0.126000, -0.552000) :ff
bdf5c290 bf0d4fdf (-0.120000, -0.552000) :ff
bde978d8 bf0d4fdf (-0.114000, -0.552000) :ff
bddd2f18 bf0d4fdf (-0.108000, -0.552000) :ff
bdd0e560 bf0d4fdf (-0.102000, -0.552000) :ff
bdc49ba8 bf0d4fdf (-0.096000, -0.552000) :ff
bdb851e8 bf0d4fdf (-0.090000, -0.552000) :ff
bdac0830 bf0d4fdf (-0.084000, -0.552000) :ff
bd9fbe78 bf0d4fdf (-0.078000, -0.552000) :ff
bd9374b8 bf0d4fdf (-0.072000, -0.552000) :ff
bd872b00 bf0d4fdf (-0.066000, -0.552000) :ff
bd75c290 bf0d4fdf (-0.060000, -0.552000) :ff
bd5d2f20 bf0d4fdf (-0.054000, -0.552000) :ff
bd449ba0 bf0d4fdf (-0.048000, -0.552000) :ff
bd2c0830 bf0d4fdf (-0.042000, -0.552000) :ff
bd1374c0 bf0d4fdf (-0.036000, -0.552000) :ff
bcf5c280 bf0d4fdf (-0.030000, -0.552000) :ff
bcc49ba0 bf0d4fdf (-0.024000, -0.552000) :ff
bc9374c0 bf0d4fdf (-0.018000, -0.552000) :ff
bc449b80 bf0d4fdf (-0.012000, -0.552000) :ff
bbc49b80 bf0d4fdf (-0.006000, -0.552000) :ff
00000000 bf0d4fdf (0.000000, -0.552000) :ff
3bc49b80 bf0d4fdf (0.006000, -0.552000) :ff
3c449bc0 bf0d4fdf (0.012000, -0.552000) :ff
3c9374c0 bf0d4fdf (0.018000, -0.552000) :ff
3cc49ba0 bf0d4fdf (0.024000, -0.552000) :ff
3cf5c2a0 bf0d4fdf (0.030000, -0.552000) :ff
3d1374c0 bf0d4fdf (0.036000, -0.552000) :ff
3d2c0830 bf0d4fdf (0.042000, -0.552000) :ff
3d449ba0 bf0d4fdf (0.048000, -0.552000) :ff
3d5d2f20 bf0d4fdf (0.054000, -0.552000) :ff
3d75c290 bf0d4fdf (0.060000, -0.552000) :ff
3d872b00 bf0d4fdf (0.066000, -0.552000) :ff
